2025-07-22T17:10:56.666733Z  INFO dora_cli::command::daemon: Starting dataflow `dataflow.yml`
2025-07-22T17:10:56.667062Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667070Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667075Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667080Z  INFO dora_core::descriptor::validate: skipping path check for node with build command
2025-07-22T17:10:56.667770Z  INFO zenoh::net::runtime: Using ZID: ae2b5a8c35e2ebe6b62a227e2fcda4f3
2025-07-22T17:10:56.668262Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/[fe80::6cd9:92ff:fe20:2a36]:38447
2025-07-22T17:10:56.668272Z  INFO zenoh::net::runtime::orchestrator: Zenoh can be reached at: tcp/10.89.0.2:38447
2025-07-22T17:10:56.668293Z  INFO zenoh::net::runtime::orchestrator: zenohd listening scout messages on 224.0.0.224:7446
2025-08-04T17:22:01.114560Z  INFO dora_daemon::log:    sink received message: operator received random value 0x93f40927d6a2aa33 after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.123396Z  INFO dora_daemon::log:    tick 30, sending 0xe1312669285d07b1 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.124550Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe1312669285d07b1 after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.133403Z  INFO dora_daemon::log:    tick 31, sending 0x1a44c3996aa16fed build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.134555Z  INFO dora_daemon::log:    sink received message: operator received random value 0x1a44c3996aa16fed after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.143855Z  INFO dora_daemon::log:    tick 32, sending 0xe9a1d5134f876bd5 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.144978Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe9a1d5134f876bd5 after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.153364Z  INFO dora_daemon::log:    tick 33, sending 0xb7feed97ac519669 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.154469Z  INFO dora_daemon::log:    sink received message: operator received random value 0xb7feed97ac519669 after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.163392Z  INFO dora_daemon::log:    tick 34, sending 0x59b2ef612c0f9acb build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.164537Z  INFO dora_daemon::log:    sink received message: operator received random value 0x59b2ef612c0f9acb after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.173384Z  INFO dora_daemon::log:    tick 35, sending 0xe96f4f9ddc870c7a build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.174542Z  INFO dora_daemon::log:    sink received message: operator received random value 0xe96f4f9ddc870c7a after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.183421Z  INFO dora_daemon::log:    tick 36, sending 0xcde36cd7fc7065db build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.184750Z  INFO dora_daemon::log:    sink received message: operator received random value 0xcde36cd7fc7065db after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.193359Z  INFO dora_daemon::log:    tick 37, sending 0xc1d5e42a37b69c73 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.194512Z  INFO dora_daemon::log:    sink received message: operator received random value 0xc1d5e42a37b69c73 after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.203400Z  INFO dora_daemon::log:    tick 38, sending 0x3c20247019ac125c build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.204466Z  INFO dora_daemon::log:    sink received message: operator received random value 0x3c20247019ac125c after 4 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.213409Z  INFO dora_daemon::log:    tick 39, sending 0xa31e10435bf1d550 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.214589Z  INFO dora_daemon::log:    sink received message: operator received random value 0xa31e10435bf1d550 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.223361Z  INFO dora_daemon::log:    tick 40, sending 0x8c2a6de8ee337b72 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.224535Z  INFO dora_daemon::log:    sink received message: operator received random value 0x8c2a6de8ee337b72 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.233357Z  INFO dora_daemon::log:    tick 41, sending 0xcfcef01609458fa4 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.234484Z  INFO dora_daemon::log:    sink received message: operator received random value 0xcfcef01609458fa4 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.243352Z  INFO dora_daemon::log:    tick 42, sending 0x5f0ee6a6105ed2b4 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.244461Z  INFO dora_daemon::log:    sink received message: operator received random value 0x5f0ee6a6105ed2b4 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.253380Z  INFO dora_daemon::log:    tick 43, sending 0x71f34b5cb0e71e6e build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.254481Z  INFO dora_daemon::log:    sink received message: operator received random value 0x71f34b5cb0e71e6e after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.263442Z  INFO dora_daemon::log:    tick 44, sending 0x23cce02c16fee225 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.264610Z  INFO dora_daemon::log:    sink received message: operator received random value 0x23cce02c16fee225 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.273410Z  INFO dora_daemon::log:    tick 45, sending 0xbe9f6ce9e27b6c9b build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.274558Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbe9f6ce9e27b6c9b after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.283431Z  INFO dora_daemon::log:    tick 46, sending 0xfedd23a448411a11 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.284622Z  INFO dora_daemon::log:    sink received message: operator received random value 0xfedd23a448411a11 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.293307Z  INFO dora_daemon::log:    tick 47, sending 0xefcca72607221914 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.294380Z  INFO dora_daemon::log:    sink received message: operator received random value 0xefcca72607221914 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.303425Z  INFO dora_daemon::log:    tick 48, sending 0x32c58095f3c8dc53 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.304525Z  INFO dora_daemon::log:    sink received message: operator received random value 0x32c58095f3c8dc53 after 5 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.313401Z  INFO dora_daemon::log:    tick 49, sending 0x5101b2e960e7eae7 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.314521Z  INFO dora_daemon::log:    sink received message: operator received random value 0x5101b2e960e7eae7 after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.323258Z  INFO dora_daemon::log:    tick 50, sending 0x86aa07c57d0a0dc3 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.324469Z  INFO dora_daemon::log:    sink received message: operator received random value 0x86aa07c57d0a0dc3 after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.333401Z  INFO dora_daemon::log:    tick 51, sending 0xd27a2af5369cf0e6 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.334561Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd27a2af5369cf0e6 after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.343395Z  INFO dora_daemon::log:    tick 52, sending 0x816930f1092042ef build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.344567Z  INFO dora_daemon::log:    sink received message: operator received random value 0x816930f1092042ef after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.353525Z  INFO dora_daemon::log:    tick 53, sending 0xdbcdd168fda57c4e build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.354612Z  INFO dora_daemon::log:    sink received message: operator received random value 0xdbcdd168fda57c4e after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.363329Z  INFO dora_daemon::log:    tick 54, sending 0xd16b329d5c832e6b build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.364476Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd16b329d5c832e6b after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.373355Z  INFO dora_daemon::log:    tick 55, sending 0x8a389178b1b5728e build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.374668Z  INFO dora_daemon::log:    sink received message: operator received random value 0x8a389178b1b5728e after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.383386Z  INFO dora_daemon::log:    tick 56, sending 0x874df50d9110e6de build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.384694Z  INFO dora_daemon::log:    sink received message: operator received random value 0x874df50d9110e6de after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.393348Z  INFO dora_daemon::log:    tick 57, sending 0xae73ef904f1f1cdc build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.394384Z  INFO dora_daemon::log:    sink received message: operator received random value 0xae73ef904f1f1cdc after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.403484Z  INFO dora_daemon::log:    tick 58, sending 0x2cad5b386cd1f8fb build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.404562Z  INFO dora_daemon::log:    sink received message: operator received random value 0x2cad5b386cd1f8fb after 6 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.413356Z  INFO dora_daemon::log:    tick 59, sending 0xd5a8caa265fd606d build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.414429Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd5a8caa265fd606d after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.423375Z  INFO dora_daemon::log:    tick 60, sending 0xda7e412de985fb5d build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.424532Z  INFO dora_daemon::log:    sink received message: operator received random value 0xda7e412de985fb5d after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.433424Z  INFO dora_daemon::log:    tick 61, sending 0xec9a1efe6a9b6b7 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.434539Z  INFO dora_daemon::log:    sink received message: operator received random value 0xec9a1efe6a9b6b7 after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.443301Z  INFO dora_daemon::log:    tick 62, sending 0xbc3465dd8cf42e82 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.444330Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbc3465dd8cf42e82 after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.453335Z  INFO dora_daemon::log:    tick 63, sending 0x32b60402d4f1a83e build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.454452Z  INFO dora_daemon::log:    sink received message: operator received random value 0x32b60402d4f1a83e after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.463405Z  INFO dora_daemon::log:    tick 64, sending 0x2641a77fbf5663e8 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.464657Z  INFO dora_daemon::log:    sink received message: operator received random value 0x2641a77fbf5663e8 after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.473557Z  INFO dora_daemon::log:    tick 65, sending 0x4c9bd3e67998284b build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.474783Z  INFO dora_daemon::log:    sink received message: operator received random value 0x4c9bd3e67998284b after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.483450Z  INFO dora_daemon::log:    tick 66, sending 0x6514b9f33f61c0a5 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.484660Z  INFO dora_daemon::log:    sink received message: operator received random value 0x6514b9f33f61c0a5 after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.493395Z  INFO dora_daemon::log:    tick 67, sending 0x460790ada8742b5a build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.494398Z  INFO dora_daemon::log:    sink received message: operator received random value 0x460790ada8742b5a after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.503347Z  INFO dora_daemon::log:    tick 68, sending 0x3a780487e616fd4a build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.504429Z  INFO dora_daemon::log:    sink received message: operator received random value 0x3a780487e616fd4a after 7 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.513519Z  INFO dora_daemon::log:    tick 69, sending 0x7a773975343baa27 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.514643Z  INFO dora_daemon::log:    sink received message: operator received random value 0x7a773975343baa27 after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.523385Z  INFO dora_daemon::log:    tick 70, sending 0x9b4fba0073bfa4cd build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.524386Z  INFO dora_daemon::log:    sink received message: operator received random value 0x9b4fba0073bfa4cd after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.533317Z  INFO dora_daemon::log:    tick 71, sending 0xd38eac18cd44bbd6 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.534381Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd38eac18cd44bbd6 after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.543531Z  INFO dora_daemon::log:    tick 72, sending 0x71f319ac189b9579 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.544656Z  INFO dora_daemon::log:    sink received message: operator received random value 0x71f319ac189b9579 after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.553366Z  INFO dora_daemon::log:    tick 73, sending 0x3bcce0e3d3b7285d build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.554441Z  INFO dora_daemon::log:    sink received message: operator received random value 0x3bcce0e3d3b7285d after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.563382Z  INFO dora_daemon::log:    tick 74, sending 0xfab3634e0c943e0e build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.564511Z  INFO dora_daemon::log:    sink received message: operator received random value 0xfab3634e0c943e0e after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.573395Z  INFO dora_daemon::log:    tick 75, sending 0xd97919a771a90db7 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.574513Z  INFO dora_daemon::log:    sink received message: operator received random value 0xd97919a771a90db7 after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.583475Z  INFO dora_daemon::log:    tick 76, sending 0x935781bbfb718fd5 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.584728Z  INFO dora_daemon::log:    sink received message: operator received random value 0x935781bbfb718fd5 after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.593384Z  INFO dora_daemon::log:    tick 77, sending 0xca699799af14d7ce build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.594397Z  INFO dora_daemon::log:    sink received message: operator received random value 0xca699799af14d7ce after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.603321Z  INFO dora_daemon::log:    tick 78, sending 0xb5338af6a5b97c7a build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.604451Z  INFO dora_daemon::log:    sink received message: operator received random value 0xb5338af6a5b97c7a after 8 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.613386Z  INFO dora_daemon::log:    tick 79, sending 0x7063a9a52140c6ca build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.614422Z  INFO dora_daemon::log:    sink received message: operator received random value 0x7063a9a52140c6ca after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.623361Z  INFO dora_daemon::log:    tick 80, sending 0x82bc44919ad2dd97 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.624473Z  INFO dora_daemon::log:    sink received message: operator received random value 0x82bc44919ad2dd97 after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.633309Z  INFO dora_daemon::log:    tick 81, sending 0x67cc94882d9e5404 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.634455Z  INFO dora_daemon::log:    sink received message: operator received random value 0x67cc94882d9e5404 after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.643298Z  INFO dora_daemon::log:    tick 82, sending 0x6159a2d81a0b350e build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.644303Z  INFO dora_daemon::log:    sink received message: operator received random value 0x6159a2d81a0b350e after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.653416Z  INFO dora_daemon::log:    tick 83, sending 0xbdc4712c0693277f build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.654655Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbdc4712c0693277f after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.663447Z  INFO dora_daemon::log:    tick 84, sending 0xbfa39dcc3b120142 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.664628Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbfa39dcc3b120142 after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.673323Z  INFO dora_daemon::log:    tick 85, sending 0xbdb6b19aa5f694a2 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.674643Z  INFO dora_daemon::log:    sink received message: operator received random value 0xbdb6b19aa5f694a2 after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.683392Z  INFO dora_daemon::log:    tick 86, sending 0x72c5f20640b8252 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.684459Z  INFO dora_daemon::log:    sink received message: operator received random value 0x72c5f20640b8252 after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
2025-08-04T17:22:01.693453Z  INFO dora_daemon::log:    tick 87, sending 0x45df4b9194d49484 build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-node")
2025-08-04T17:22:01.694519Z  INFO dora_daemon::log:    sink received message: operator received random value 0x45df4b9194d49484 after 9 ticks build_id=None dataflow_id=Some("0198761a-bbf1-7a93-af0f-dd4a1e09d1de") node_id=Some("rust-sink")
